text,category,macro
"A Molecular Dynamics (MD) parallel to the Control Volume (CV) formulation of
fluid mechanics is developed by integrating the formulas of Irving and
Kirkwood, J. Chem. Phys. 18, 817 (1950) over a finite cubic volume of molecular
dimensions. The Lagrangian molecular system is expressed in terms of an
Eulerian CV, which yields an equivalent to Reynolds' Transport Theorem for the
discrete system. This approach casts the dynamics of the molecular system into
a form that can be readily compared to the continuum equations. The MD
equations of motion are reinterpreted in terms of a
Lagrangian-to-Control-Volume (\CV) conversion function $\vartheta_{i}$, for
each molecule $i$. The \CV function and its spatial derivatives are used to
express fluxes and relevant forces across the control surfaces. The
relationship between the local pressures computed using the Volume Average (VA,
Lutsko, J. Appl. Phys 64, 1152 (1988)) techniques and the Method of Planes
(MOP, Todd et al, Phys. Rev. E 52, 1627 (1995)) emerges naturally from the
treatment. Numerical experiments using the MD CV method are reported for
equilibrium and non-equilibrium (start-up Couette flow) model liquids, which
demonstrate the advantages of the formulation. The CV formulation of the MD is
shown to be exactly conservative, and is therefore ideally suited to obtain
macroscopic properties from a discrete system.",math-ph math.MP,math
"The Whitehead Minimization problem is a problem of finding elements of the
minimal length in the automorphic orbit of a given element of a free group. The
classical algorithm of Whitehead that solves the problem depends exponentially
on the group rank. Moreover, it can be easily shown that exponential blowout
occurs when a word of minimal length has been reached and, therefore, is
inevitable except for some trivial cases.
  In this paper we introduce a deterministic Hybrid search algorithm and its
stochastic variation for solving the Whitehead minimization problem. Both
algorithms use search heuristics that allow one to find a length-reducing
automorphism in polynomial time on most inputs and significantly improve the
reduction procedure. The stochastic version of the algorithm employs a
probabilistic system that decides in polynomial time whether or not a word is
minimal. The stochastic algorithm is very robust. It has never happened that a
non-minimal element has been claimed to be minimal.",math.GR math.PR,math
"We investigate sheaves supported on the zero section of the total space of a
locally-free sheaf E on a smooth, projective variety X when the top exterior
power of E is isomorphic to the canonical bundle of X. We rephrase this
construction using the language of A-infinity algebra and provide a simple
characterisation of the case E is simply the canonical bundle itself.",math.AG,math
"The Escalator Boxcar Train method (EBT) is a numerical method for structured
population models of McKendrick-von Foerster type. Those models consist of a
certain class of hyperbolic partial differential equations and describe time
evolution of the distribution density of the structure variable describing a
feature of individuals in the population. The method was introduced in late
eighties and widely used in theoretical biology, but its convergence was proven
only in recent years using the framework of measure-valued solutions. Till now
the EBT method was developed only for scalar equation models. In this paper we
derive a full numerical EBT scheme for age-structured, two-sex population model
(Fredrickson-Hoppensteadt model), which consists of three coupled hyperbolic
partial differential equations with nonlocal boundary conditions. It is the
first step towards extending the EBT method to systems of structured population
equations.",math.AP,math
"We study commutants modulo some normed ideal of n-tuples of operators which
satisfy a certain approximate unit condition relative to the ideal. We obtain
results about the quotient of these Banach algebras by their ideal of compact
operators being C*-algebras which have the countable degree-1 saturation
property in the model-theory sense of I. Farah and B. Hart. We also obtain
results about quasicentral approximate units, multipliers and duality.",math.OA,math
"We consider the stationary Keller-Segel equation \begin{equation*}
\begin{cases} -\Delta v+v=\lambda e^v, \quad v>0 \quad & \text{in }\Omega,\\
\partial_\nu v=0 &\text{on } \partial \Omega, \end{cases} \end{equation*} where
$\Omega$ is a ball. In the regime $\lambda\to 0$, we study the radial
bifurcations and we construct radial solutions by a gluing variational method.
For any given natural positive number $n$, we build a solution having multiple
layers at $r_1,\ldots,r_n$ by which we mean that the solutions concentrate on
the spheres of radii $r_i$ as $\lambda\to 0$ (for all $i=1,\ldots,n$). A
remarkable fact is that, in opposition to previous known results, the layers of
the solutions do not accumulate to the boundary of $\Omega$ as $\lambda\to 0$.
Instead they satisfy an optimal partition problem in the limit.",math.AP,math
"We develop combinatorial tools to study the relationship between the Stanley
depth of a monomial ideal $I$ and the Stanley depth of its compliment, $S/I$.
Using these results we are able to prove that if $S$ is a polynomial ring with
at most 5 indeterminates and $I$ is a square-free monomial ideal, then the
Stanley depth of $S/I$ is strictly larger than the Stanley depth of $I$. Using
a computer search, we are able to extend this strict inequality up to
polynomial rings with at most 7 indeterminates. This partially answers
questions asked by Propescu and Qureshi as well as Herzog.",math.AC math.CO,math
"We study finite-dimensional representations of hyper loop algebras, i.e., the
hyperalgebras over an algebraically closed field of positive characteristic
associated to the loop algebra over a complex finite-dimensional simple Lie
algebra. The main results are the classification of the irreducible modules, a
version of Steinberg's Tensor Product Theorem, and the construction of positive
characteristic analogues of the Weyl modules as defined by Chari and Pressley
in the characteristic zero setting. Furthermore, we start the study of
reduction modulo p and prove that every irreducible module of a hyper loop
algebra can be constructed as a quotient of a module obtained by a certain
reduction modulo p process applied to a suitable characteristic zero module. We
conjecture that the Weyl modules are also obtained by reduction modulo p. The
conjecture implies a tensor product decomposition for the Weyl modules which we
use to describe the blocks of the underlying abelian category.",math.RT math.AG math.QA,math
"Let $\mathcal{T}(\mathcal{N})$ be a nest algebra of operators on Hilbert
space and let $\mathcal{L}$ be a weakly closed Lie
$\mathcal{T}(\mathcal{N})$-module. We construct explicitly the largest possible
weakly closed $\mathcal{T}(\mathcal{N})$-bimodule $\mathcal{J}(\mathcal{L})$
and a weakly closed $\mathcal{T}(\mathcal{N})$-bimodule
$\mathcal{K}(\mathcal{L})$ such that \[ \mathcal{J}(\mathcal{L})\subseteq
\mathcal{L} \subseteq \mathcal{K}(\mathcal{L})
+\mathcal{D}_{\mathcal{K}(\mathcal{L})}, \]
  $[\mathcal{K}(\mathcal{L}), \mathcal{T}(\mathcal{N})]\subseteq \mathcal{L}$
and $\mathcal{D}_{\mathcal{K}(\mathcal{L})}$ is a von Neumann subalgebra of the
diagonal $\mathcal{T}(\mathcal{N})\cap \mathcal{T}(\mathcal{N})^*$.",math.OA,math
"We give the complete evaluation of the first derivative of the Ramanujans
cubic continued fraction using Elliptic functions. The Elliptic functions are
easy to handle and give the results in terms of Gamma functions and radicals
from tables.",math.GM,math
"This paper presents a study on Jordan maps over matrix rings with some
functional equations related to additive maps on these rings. We first show
that every Jordan left (right) centralizer over a matrix ring is a left (right)
centralizer. Moreover, every two-sided centralizer over the matrix ring is of a
particular form. Further, we prove that any additive map satisfying functional
equations over matrix rings becomes a two-sided centralizer. Finally, we
conclude our work with some results on the Jordan left $\star$- centralizer
over matrix rings and establish some results on functional equations that arise
for the $\star$-centralizer.",math.RA,math
"We consider two von Neumann subalgebras $\cl B_0$ and $\cl B$ of a type
${\rm{II}}_1$ factor $\cl N$. For a map $\phi$ on $\cl N$, we define \[\|\phi
\|_{\infty,2}=\sup\{\|\phi(x)\|_2\colon \|x\| \leq 1\},\] and we measure the
distance between $\cl B_0$ and $\cl B$ by the quantity $\|{\bb E}_{\cl
B_0}-{\bb E}_{\cl B}\|_{\infty,2}$. Under the hypothesis that the relative
commutant in $\cl N$ of each algebra is equal to its center, we prove that
close subalgebras have large compressions which are spatially isomorphic by a
partial isometry close to 1 in the $\|\cdot \|_2$--norm. This hypothesis is
satisfied, in particular, by masas and subfactors of trivial relative
commutant. A general version with a slightly weaker conclusion is also proved.
As a consequence, we show that if $\cl A$ is a masa and $u\in\cl N$ is a
unitary such that $\cl A$ and $u\cl Au^*$ are close, then $u$ must be close to
a unitary which normalizes $\cl A$. These qualitative statements are given
quantitative formulations in the paper.",math.OA,math
"Let $X=Spec{A}$ denote a regular affine scheme, over a field $k$, with
$1/2\in k$ and $\dim X=d$. Let $P$ denote a projective $A$-module of rank
$n\geq 2$. Let $\pi_0\left({\mathcal LO}(P)\right)$ denote the (Nori) Homotopy
Obstruction set, and $\widetilde{CH}^n\left(X, \Lambda^nP\right)$ denote the
Chow Witt group. In this article, we define a natural (set theoretic) map} $$
\Theta_P: \pi_0\left({\mathcal LO}(P)\right) \longrightarrow
\widetilde{CH}^n\left(X, \Lambda^nP\right) $$
  The main Results are included in my recently published book on Algebraic
$K$-Theory.",math.AC,math
"Let $\alpha \in (0,1)$ and irrational. We investigate the asymptotic
behaviour of sequences of certain trigonometric products (Sudler products)
$(P_N(\alpha))_{N\in\mathbb{N}}$ with $$P_N(\alpha) =\prod_{r=1}^N|2\sin(\pi r
\alpha)|.$$ More precisely, we are interested in the asymptotic behaviour of
subsequences of the form $(P_{q_n(\alpha)}(\alpha))_{n\in\mathbb{N}}$, where
$q_n(\alpha)$ is the $n$th best approximation denominator of $\alpha$.
Interesting upper and lower bounds for the growth of these subsequences are
given, and convergence results, obtained by Mestel and Verschueren (see
arXiv:1411.2252math[DS]) and Grepstad and Neum\""uller (see
arXiv:1801.09416[math.NT]), are generalized to the case of irrationals with
bounded continued fraction coefficients.",math.NT,math
"Let $f:E\longrightarrow O$ be a Hurewicz fibration with a fiber space
$F_{r_{o}}$ and a lifting function $L_{f}$. The \emph{$Lf-$function}
$\Theta_{L_{f}}$ of $f$ is defined by the restriction map of $L_{f}$ on the
space $\Omega(O,r_{o})\times F_{r_{o}}\times \{1\}$. The purpose of this paper
is to give some results which show the role of $Lf-$functions in finding a
fiber homotopically equivalent relation between two fibrations, over a common
polyhedron base. Furthermore we will prove the equivalently between our results
and Dold's theorem in fiber bundles, over a common suspension base of
polyhedron spaces.",math.AT math.KT,math
"We analyze the classical Brownian risk models discussing the approximation of
ruin probabilities (classical, {\gamma}-reflected, Parisian and cumulative
Parisian) for the case that ruin can occur only on specific discrete grids. A
practical and natural grid of points is for instance G(1) = {0,1,2,...}, which
allows us to study the probability of the ruin on the first day, second day,
and so one. For such a discrete setting, there are no explicit formulas for the
ruin probabilities mentioned above. In this contribution we derive accurate
approximations of ruin probabilities for uniform grids by letting the initial
capital to grow to infinity.",math.PR,math
"This article surveys the use of configuration space integrals in the study of
the topology of knot and link spaces. The main focus is the exposition of how
these integrals produce finite type invariants of classical knots and links.
More generally, we also explain the construction of a chain map, given by
configuration space integrals, between a certain diagram complex and the deRham
complex of the space of knots in dimension four or more. A generalization to
spaces of links, homotopy links, and braids is also treated, as are connections
to Milnor invariants, manifold calculus of functors, and the rational formality
of the little balls operads.",math.GT,math
"We establish a framework for extending invariants of sutured manifolds to
invariants of pairs of sutured manifolds who differ by attaching a basic slice
along a torus boundary component. In the particular case of (bordered-)sutured
Floer homology we show that this recovers the bordered-sutured Floer homology
of a corresponding bordered-sutured three-manifold - though the framework is
broad enough that it should be applicable in the setting of other invariants of
sutured manifolds.",math.GT,math
"In this paper, we study Lebesgue differentiation processes along rectangles
$R_k$ shrinking to the origin in the Euclidean plane, and the question of their
almost everywhere convergence in $L^p$ spaces. In particular, classes of
examples of such processes failing to converge a.e. in $L^\infty$ are provided,
for which $R_k$ is known to be oriented along the slope $k^{-s}$ for $s>0$,
yielding an interesting counterpart to the fact that the directional maximal
operator associated to the set $\{k^{-s}:k\in\mathbb{N}^*\}$ fails to be
bounded in $L^p$ for any $1\leq p<\infty$.",math.CA,math
"We study the depinning transition of the $1+1$ dimensional directed polymer
in a random environment with a defect line. The random environment consists of
i.i.d. potential values assigned to each site of $\mathbb{Z}^2$; sites on the
positive axis have the potential enhanced by a deterministic value $u$. We show
that for small inverse temperature $\beta$ the quenched and annealed free
energies differ significantly at most in a small neighborhood (of size of order
$\beta$) of the annealed critical point $u_c^a=0$. For the case $u=0$, we show
that the difference between quenched and annealed free energies is of order
$\beta^4$ as $\beta\to 0$, assuming only finiteness of exponential moments of
the potential values, improving existing results which required stronger
assumptions.",math.PR math-ph math.MP,math
"We define and study the contact cut graph which is an analogue of Hatcher and
Thurston's cut graph for contact geometry, inspired by contact Heegaard
splittings. We show how oriented paths in the contact cut graph correspond to
Lefschetz fibrations and multisection with divides diagrams. We also give a
correspondence for achiral Lefschetz fibrations. We use these correspondences
to define a new invariant of Weinstein domains, the Weinstein
$\mathcal{L}$-invariant, that is a symplectic analogue of the Kirby-Thompson's
$\mathcal{L}$-invariant of smooth $4$-manifolds. We discuss the relation of
Lefschetz stabilization with the Weinstein $\mathcal{L}$-invariant. We present
topological and geometric constraints of Weinstein domains with
$\mathcal{L}=0$. We also give two families of examples of multisections with
divides that have arbitrarily large $\mathcal{L}$-invariant.",math.GT math.SG,math
"We study compact spaces which are obtained from metric compacta by iterating
the operation of inverse limit of continuous sequences of retractions. We
denote this class by R. Allowing continuous images in the definition of class
R, one obtains a strictly larger class, which we denote by RC. We show that
every space in class RC is either Corson compact or else contains a copy of the
ordinal segment $[0,\omega_1]$. This improves a result of Kalenda, where the
same was proved for the class of continuous images of Valdivia compacta. We
prove that spaces in class R do not contain cutting P-points (see the
definition below), which provides a tool for finding spaces in RC minus R.
Finally, we study linearly ordered spaces in class RC. We prove that scattered
linearly ordered compacta belong to RC and we characterize those ones which
belong to R. We show that there are only 5 types (up to order isomorphism) of
connected linearly ordered spaces in class R and all of them are Valdivia
compact. Finally, we find a universal pre-image for the class of all linearly
ordered Valdivia compacta.",math.GN,math
"We study upper bounds for the torsion in homology of nonuniform arithmetic
lattices. Together with recent results of Calegari-Venkatesh, this can be used
to obtain upper bounds on K2 of the ring of integers of totally imaginary
fields.",math.KT math.GT math.NT,math
"We study double averages along orbits for measure preserving actions of
$\mathbb{A}^\omega$, the direct sum of countably many copies of a finite
abelian group $\mathbb{A}$. In this article we show an $L^p$ norm-variation
estimate for these averages, which in particular reproves their convergence in
$L^p$ for any finite $p$ and for any choice of two $L^\infty$ functions. The
result is motivated by recent questions on quantifying convergence of multiple
ergodic averages.",math.DS math.CA,math
"We present a new application of the squeezing function $s_D$, using which one
may detect when a given bounded pseudoconvex domain $D\varsubsetneq
\mathbb{C}^n$, $n\geq 2$, is not biholomorphic to any product domain. One of
the ingredients used in establishing this result is also used to give an exact
computation of the squeezing function (which is a constant) of any bounded
symmetric domain. This extends a computation by Kubota to any Cartesian product
of Cartan domains at least one of which is an exceptional domain. Our method
circumvents any case-by-case analysis by rank and also provides optimal
estimates for the squeezing functions of certain domains. Lastly, we identify a
family of bounded domains that are holomorphic homogeneous regular.",math.CV math.DG,math
"A proto-quantum space is a (general) matricially normed space in the sense of
Effros and Ruan presented in a `matrix-free' language. We show that these
spaces have a special (projective) tensor product possessing the universal
property with respect to completely bounded bilinear operators. We study some
general properties of this tensor product (among them a kind of adjoint
associativity), and compute it for some tensor factors, notably for $L_1$
spaces. In particular, we obtain what could be called the proto-quantum version
of the Grothendieck theorem about classical projective tensor products by $L_1$
spaces. At the end, we compare the new tensor product with the known projective
tensor product of operator spaces, and show that the standard construction of
the latter is not fit for general proto-quantum spaces.",math.FA,math
"A birational map from a projective space onto a not too much singular
projective variety with a single irreducible non-singular base locus scheme
(special birational transformation) is a rare enough phenomenon to allow
meaningful and concise classification results.
  We shall concentrate on transformations defined by quadratic equations onto
some varieties (especially projective hypersurfaces of small degree), where
quite surprisingly the base loci are interesting projective manifolds appearing
in other contexts; for example, exceptions for adjunction theory, small degree
or small codimensional manifolds, Severi or more generally homogeneous
varieties.
  In particular, we shall classify: quadro-quadric transformations into a
quadric hypersurface; quadro-cubic transformations into a del Pezzo variety;
transformations whose base locus (scheme) has dimension at most three.",math.AG,math
"We introduce a family of local ranks DQ depending on a finite set Q of pairs
of the form (\varphi(x,y),q(y)) where \varphi(x,y) is a formula and q(y) is a
global type. We prove that in any NSOP1 theory these ranks satisfy some
desirable properties; in particular, DQ(x=x)<\omega for any finite variable x
and any Q, if q\supseteq p is a Kim-forking extension of types, then
DQ(q)<DQ(p) for some Q, and if q\supseteq p is a Kim-non-forking extension,
then DQ(q)=DQ(p) for every Q that involves only invariant types whose Morley
powers are \ind^K-stationary. We give natural examples of families of invariant
types satisfying this property in some NSOP1 theories.
  We also answer a question of Granger about equivalence of dividing and
dividing finitely in the theory T_\infty of vector spaces with a generic
bilinear form. We conclude that forking equals dividing in T_\infty,
strengthening an earlier observation that T_\infty satisfies the existence
axiom for forking independence.
  Finally, we slightly modify our definitions and go beyond NSOP1 to find out
that our local ranks are bounded by the well-known ranks: the inp-rank
(burden), and hence, in particular, by the dp-rank. Therefore, our local ranks
are finite provided that the dp-rank is finite, for example if T is dp-minimal.
Hence, our notion of ranks identifies a non-trivial class of theories
containing all NSOP1 and NTP2 theories.",math.LO,math
"In this paper we study the classification of compact $\kappa$-noncollapsed
ancient solutions to the 3-dimensional Ricci flow which are rotationally and
reflection symmetric. We prove that any such solution is isometric to the
sphere or the type II ancient solution constructed by G. Perelman.",math.AP,math
"In this paper, we study the following nonlinear Dirac equations
\begin{align*} \begin{cases} -i\sum\limits_{k=1}^3\alpha_k\partial_k u+m\beta
u=f(x,|u|)u+\omega u,
  \displaystyle \int_{\mathbb{R}^3} |u|^2dx=a^2,
  \end{cases} \end{align*} where $u: \mathbb{R}^{3}\rightarrow \mathbb{C}^{4}$,
$m>0$ is the mass of the Dirac particle, $\omega\in \mathbb{R}$ arises as a
Lagrange multiplier, $\partial_k=\frac{\partial}{\partial x_k}$,
$\alpha_1,\alpha_2,\alpha_3$ are $4\times 4$ Pauli-Dirac matrices, $a>0$ is a
prescribed constant, and $f(x,\cdot)$ has several physical interpretations that
will be discussed in the Introduction. Under general assumptions on the
nonlinearity $f$, we prove the existence of $L^2$-normalized solutions for the
above nonlinear Dirac equations by using perturbation methods in combination
with Lyapunov-Schmidt reduction. We also show the multiplicity of these
normalized solutions thanks to the multiplicity theorem of
Ljusternik-Schnirelmann. Moreover, we obtain bifurcation results of this
problem.",math.AP math-ph math.FA math.MP,math
"We study the birational properties of geometrically rational surfaces from a
derived categorical point of view. In particular, we give a criterion for the
rationality of a del Pezzo surface over an arbitrary field, namely, that its
derived category decomposes into zero-dimensional components. For del Pezzo
surfaces of degree at least 5, we construct explicit semiorthogonal
decompositions by subcategories of modules over semisimple algebras arising as
endomorphism algebras of vector bundles and we show how to retrieve information
about the index of the surface from Brauer classes and Chern classes associated
to these vector bundles.",math.AG math.NT,math
"We correct the proof of Theorem~8 in [\emph{Weak product spaces of Dirichlet
series}, Integral Equations Operator Theory \textbf{86} (2016), no.~4,
453--473.]",math.FA,math
"In this paper, we prove some new thickness theorems with partial derivatives.
We give some applications. First, we give a simple criterion that can judge
whether two scaled Cantor sets have non-empty intersection. Second, we prove
under some checkable conditions that the continuous image of arbitrary
self-similar sets with positive similarity ratios is a closed interval, a
finite union of closed intervals or containing interior. Third, we prove an
analogous Erd\H{o}s-Straus conjecture on the middle-third Cantor set. Finally,
we consider the solutions to the Diophantine equations on fractal sets. More
specifically, for various Diophantine equations, we cannot find a solution on
certain self-similar sets, whilst for the Fermat's equation, which is
associated with the famous Fermat's last theorem, we can find infinitely many
solutions on many self-similar sets.",math.DS math.NT,math
"Let $\sf X$ be a symplectic orbifold groupoid with $\sf S$ being a symplectic
sub-orbifold groupoid, and $\sf X_{\mathfrak a}$ be the weight-$\mathfrak a$
blowup of $\sf X$ along $\sf S$ with $\sf Z$ being the corresponding
exceptional divisor. We show that there is a weighted blowup correspondence
between some certain absolute orbifold Gromov--Witten invariants of $\sf X$
relative to $\sf S$ and some certain relative orbifold Gromov--Witten
invariants of the pair $(\sf X_{\mathfrak a}|Z)$. As an application, we prove
that the symplectic uniruledness of symplectic orbifold groupoids is a weighted
blowup invariant.",math.SG,math
"In some models involving nonlinear conservation laws, physical mechanisms
exist which prevent the formation of shocks. This gives rise to conservation
laws with a constraint on the gradient of the solution. We approach this
problem by studying a related conservation law with a spatial nonlocal term. We
prove existence, uniqueness and stability of solution of the Cauchy problem for
this nonlocal conservation law. In turn, this allows us to provide a notion of
solution to the conservation law with a gradient constraint. The proof of
existence is based on a time-stepping technique, and an $L^1$-contraction
estimate follows from stability results of Karlsen and Risebro.",math.AP,math
"We study fluctuations of the error term for the number of integer lattice
points lying inside a 3-dimensional Cygan-Kor\'anyi ball of large radius. We
prove that the error term, suitably normalized, has a limiting value
distribution which is absolutely continuous, and we provide estimates for the
decay rate of the corresponding density on the real line. In addition, we
establish the existence of all moments for the normalized error term, and we
prove that these are given by the moments of the corresponding density.",math.NT,math
"Plasmon resonance is the resonant oscillation of conduction electrons at the
interface between negative and positive permittivity material stimulated by
incident light, which forms the fundamental basis of many cutting-edge
industrial applications. We are concerned with the quantitative theoretical
understanding of this peculiar resonance phenomenon. It is known that the
occurrence of plasmon resonance as well as its quantitative behaviours
critically depend on the geometry of the material structure, the corresponding
material parameters and the operating wave frequency, which are delicately
coupled together. In this paper, we study the plasmon resonance for a 2D
nanorod structure, which presents an anisotropic geometry and arises in the
transverse electromagnetic scattering. We present delicate spectral and
asymptotic analysis to establish the accurate resonant conditions as well as
sharply characterize the quantitative behaviours of the resonant field.",math.AP,math
"We consider a two-phase heat conductor in $\mathbb R^N$ with $N \geq 2$
consisting of a core and a shell with different constant conductivities.
Suppose that, initially, the conductor has temperature 0 and, at all times, its
boundary is kept at temperature 1.
  It is shown that, if there is a stationary isothermic surface in the shell
near the boundary, then the structure of the conductor must be spherical. Also,
when the medium outside the two-phase conductor has a possibly different
conductivity, we consider the Cauchy problem with $N \ge 3$ and the initial
condition where the conductor has temperature 0 and the outside medium has
temperature 1. Then we show that almost the same proposition holds true.",math.AP,math
"We show that the quantum coordinate ring of the unipotent subgroup N(w) of a
symmetric Kac-Moody group G associated with a Weyl group element w has the
structure of a quantum cluster algebra. This quantum cluster structure arises
naturally from a subcategory C_w of the module category of the corresponding
preprojective algebra. An important ingredient of the proof is a system of
quantum determinantal identities which can be viewed as a q-analogue of a
T-system. In case G is a simple algebraic group of type A, D, E, we deduce from
these results that the quantum coordinate ring of an open cell of a partial
flag variety attached to G also has a cluster structure.",math.QA math.RA math.RT,math
"We consider the continuous superposition of operators of the form \[
\iint_{[0, 1]\times (1, N)} (-\Delta)_p^s \,u\,d\mu(s,p), \] where $\mu$
denotes a signed measure over the set $[0, 1]\times (1, N)$, joined to a
nonlinearity satisfying a proper subcritical growth. The novelty of the paper
relies in the fact that, differently from the existing literature, the
superposition occurs in both $s$ and $p$.
  Here we introduce a new framework which is so broad to include, for example,
the scenarios of the finite sum of different (in both $s$ and $p$) Laplacians,
or of a fractional $p$-Laplacian plus a $p$-Laplacian, or even combinations
involving some fractional Laplacians with the ""wrong"" sign.
  The development of this new setting comes with two applications, which are
related to the Weierstrass Theorem and a Mountain Pass technique. The results
obtained contribute to the existing literature with several specific cases of
interest which are entirely new.",math.AP,math
"Gr\""unbaum, Barnette, and Reay in 1974 completed the characterization of the
pairs $(f_i,f_j)$ of face numbers of $4$-dimensional polytopes.
  Here we obtain a complete characterization of the pairs of flag numbers
$(f_0,f_{03})$ for $4$-polytopes. Furthermore, we describe the pairs of face
numbers $(f_0,f_{d-1})$ for $d$-polytopes; this description is complete for
even $d\ge6$ except for finitely many exceptional pairs that are ""small"" in a
well-defined sense, while for odd $d$ we show that there are also ""large""
exceptional pairs.
  Our proofs rely on the insight that ""small"" pairs need to be defined and to
be treated separately; in the $4$-dimensional case, these may be characterized
with the help of the characterizations of the $4$-polytopes with at most $8$
vertices by Altshuler and Steinberg (1984).",math.MG math.CO,math
"In this paper, we use a recent method given by Rudnev, Shakan, and Shkredov
(2018) to improve results on sum-product type problems due to Pham and Mojarrad
(2018).",math.CO math.NT,math
"We define the character of a group representation in a 2-category C. For
linear C, this notion yields a Hopkins-Kuhn-Ravenel type character theory
defined on pairs of commuting elements of the group. We discuss some examples
and prove a formula for the character of the induced representation.",math.KT math.AT math.CT,math
"We show that in the generic case the smooth noncommutative tori associated to
two n by n real skew-symmetric matrices are Morita equivalent if and only if
the matrices are in the same orbit of the natural SO(n, n| Z) action.",math.OA math.QA,math
"In this work we determine the critical exponent for a weakly coupled system
of semilinear wave equations with distinct scale-invariant lower order terms,
when these terms make both equations in some sense parabolic-like. For the
blow-up result the test functions method is applied, while for the global
existence (in time) results we use L2-L2 estimates with additional L1
regularity.",math.AP,math
"Let $X$ be a complex manifold containing a hypersurface $D$ and let $D^s$
denote the singular locus. We study the problem of extending a flat connection
with logarithmic poles along $D$ from the complement $X \setminus D^s$ to all
of $X$. In the setting where $D$ is a weighted homogeneous plane curve, we give
a new proof of Mebkhout's theorem that extensions always exist. Our proof makes
use of a Jordan decomposition for logarithmic connections as well as a version
of Grothendieck's decomposition theorem for vector bundles over the `football'
orbifold which is due to Martens and Thaddeus. In higher dimensions, we point
out a close relationship between the extension problem and castling equivalence
of prehomogeneous vector spaces. In particular, we show that the twisted
fundamental groupoids of castling equivalent linear free divisors are
`birationally' Morita equivalent and we use this to generate examples of
non-extendable flat connections.",math.AG math.RT,math
"Under a suitable hypothesis, we construct a full set of pairwise orthogonal
maximal vectors in $V^{\otimes n}$, where $V=V(1)$ is the simple module of
highest weight $1$ for the quantized enveloping algebra
$\mathbf{U}(\mathfrak{sl}_2)$. We give a number of applications, one of which
is an orthogonal basis of the simple modules for the Temperley-Lieb algebra
$\text{TL}_n$. We relate this new orthogonal basis to the standard cellular
basis.",math.RT,math
"We use the lace expansion to give a simple proof that the critical two-point
function for weakly self-avoiding walk on $\mathbb{Z}^d$ has decay
$|x|^{-(d-2)}$ in dimensions $d>4$. The proof uses elementary Fourier analysis
and the Riemann--Lebesgue Lemma.",math.PR math-ph math.MP,math
"In the continuity of our previous paper arXiv:1509.05516, we define three new
algebras, $A_{n}(a,b,c)$, $B_{n}$ and $C_{n}$, that are close to the braid
algebra. They allow to build solutions to the braided Yang-Baxter equation with
spectral parameters. The construction is based on a baxterisation procedure,
similar to the one used in the context of Hecke or BMW algebras.
  The $A_{n}(a,b,c)$ algebra depends on three arbitrary parameters, and when
the parameter $a$ is set to zero, we recover the algebra $M_{n}(b,c)$ already
introduced elsewhere for purpose of baxterisation. The Hecke algebra (and its
baxterisation) can be recovered from a coset of the $A_{n}(0,0,c)$ algebra. The
algebra $A_{n}(0,b,-b^2)$ is a coset of the braid algebra.
  The two other algebras $B_{n}$ and $C_{n}$ do not possess any parameter, and
can be also viewed as a coset of the braid algebra.",math-ph math.MP math.QA,math
"In this paper, we prove results about solutions of the Diophantine equation
$x^p+y^p=z^3$ over various number fields using the modular method. Firstly, by
assuming some standard modularity conjecture we prove an asymptotic result for
general number fields of narrow class number one satisfying some technical
conditions. Secondly, we show that there is an explicit bound such that the
equation $x^p+y^p=z^3$ does not have a particular type of solution over
$K=\Q(\sqrt{-d})$ where $d=1,7,19,43,67$ whenever $p$ is bigger than this
bound. During the course of the proof we prove various results about the
irreducibility of Galois representations, image of inertia groups and Bianchi
newforms.",math.NT,math
"A recurrent theme in functional analysis is the interplay between the theory
of positive definite functions, and their reproducing kernels, on the one hand,
and Gaussian stochastic processes, on the other. This central theme is
motivated by a host of applications, e.g., in mathematical physics, and in
stochastic differential equations, and their use in financial models. In this
paper, we show that, for three classes of cases in the correspondence, it is
possible to obtain explicit formulas which are amenable to computations of the
respective Gaussian stochastic processes. For achieving this, we first develop
two functional analytic tools. They are: $(i)$ an identification of a universal
sample space $\Omega$ where we may realize the particular Gaussian processes in
the correspondence; and (ii) a procedure for discretizing computations in
$\Omega$. The three classes of processes we study are as follows: Processes
associated with: (a) arbitrarily given sigma finite regular measures on a fixed
Borel measure space; (b) with Hilbert spaces of sigma-functions; and (c) with
systems of self-similar measures arising in the theory of iterated function
systems. Even our results in (a) go beyond what has been obtained previously,
in that earlier studies have focused on more narrow classes of measures,
typically Borel measures on $\mathbb R^n$. In our last theorem (section 10),
starting with a non-degenerate positive definite function $K$ on some fixed set
$T$, we show that there is a choice of a universal sample space $\Omega$, which
can be realized as a ""boundary"" of $(T, K)$. Its boundary-theoretic properties
are analyzed, and we point out their relevance to the study of electrical
networks on countable infinite graphs.",math.FA math.PR,math
"Given any link $L\subseteq S^3$, we show that it is possible to embed an
unknot $U$ in its complement so that the link $L\cup U$ satisfies the
Meridional Rank Conjecture (MRC). The bridge numbers in our construction fit
into the equality $\beta(L\cup U)=2\beta(L)-1=\text{rank}(\pi_1(S^3\backslash
(L\cup U)))$. In addition, we prove the MRC for new infinite families of links
and distinguish them from previously settled cases through an application of
bridge distance.",math.GT,math
